,image_id,emotion
900,143681af-81a6-49e6-b12a-902f9ac8b796,3
901,b07def96-d66b-4c97-9c57-9c6712dba404,3
902,8c849451-4edf-44b8-9adf-9283763c7de8,4
903,c3562870-d4d2-478f-8d2e-ea650e89541a,0
904,692e9b8d-f95c-43ac-9aa5-fe996a39d083,3
905,990206da-ca83-4a97-b30f-7b629b5533ca,3
906,0d032510-3de4-4375-8724-3f680012aaea,6
907,624fde56-aec7-45a9-9e56-2a45e250dc52,3
908,1d6c0279-b2ca-4718-a050-4415108baf5f,4
909,8d66bbfd-bc5f-4cc1-8274-114d1a30872f,3
910,4b155b45-f6c6-4e36-99fc-5fd178918f73,0
911,6ea9a87f-a39f-45f7-9475-456dd35c3c73,4
912,111fdaec-8db7-49b9-9726-a386e0ba0c31,4
913,446d7080-f0af-4bee-9dcd-2d9326859161,3
914,90f830b7-d04b-4541-bcf7-2e5211f6df2b,3
915,050a3bf7-5e90-42b8-8b26-e3a13494f8ad,0
916,6683faca-c25e-4158-888c-7b4530d2d394,6
917,ab165134-e35a-4263-85ab-56b32e1a8dca,0
918,2cf66e47-0891-4427-ad9c-02fe14273bd1,3
919,9cf3371a-f12b-4491-af00-2d38d02f80d1,6
920,b21030b3-a91f-472a-9f84-f3e05cf2463e,0
921,e9c20e34-520c-4572-8ad1-d4318fdee20d,4
922,a2b2fe48-476d-4443-9f74-ffc749b9c5fb,3
923,be0dab0b-26f0-4082-bdb7-051feed3a6ac,5
924,1b5d43f1-c107-4e28-ab48-95dcd3fc242c,6
925,bafdfb2c-3eaa-4a94-a874-3fcf5dbae926,3
926,82884b00-a2b3-4b0e-9934-88859dd92373,4
927,5995f6cb-e018-4a96-90ad-2d3338685709,0
928,8fee60c1-71c8-439b-a2a6-17443ffb1423,0
929,bc111c15-ab5b-4fab-857e-7a1416d70be9,3
930,21146b2f-4c65-4645-802d-04b8a594d1a3,5
931,35f8d6f3-53d4-4056-b21b-651a8723878f,6
932,be369b8e-709f-440e-b572-e661cbdf5c61,3
933,69d6b6b4-bde2-4ae1-b6a0-5fd81f197285,6
934,af1f7c62-9de1-4390-b981-93c35b8f5b8b,3
935,6487af77-7aa5-4cf2-a51f-d6927f96cbfd,2
936,cd166c49-8991-4984-a976-751c34ff9e21,3
937,e8715396-c992-406b-890c-5ae9ffa13eb6,0
938,1bf5abef-77fd-4448-9a34-6877d956e4c9,0
939,ea343ae9-0657-417d-b85c-a9db00d4b4ba,6
940,09ba22f0-554a-44ad-922c-9d973dca10a7,3
941,d1eb61c3-bf73-430f-ae08-2f91bfa1ddb5,3
942,a633c9aa-9a7f-4812-adcc-17eb040ede67,4
943,0335068b-e539-4d00-82bd-2a23edb74f05,0
944,5c01b731-f893-4e3d-a3cf-5fcbcaca245d,3
945,9f13f1bd-e4f8-43ae-9956-b8ccf8fb916f,2
946,fb2e7611-abd9-434d-baca-caab0444f558,4
947,d8b8d69a-c3a4-4ca1-8a47-fef4b2348a91,6
948,f0913408-7f67-4535-acda-8e0b3236247a,3
949,bf2b559c-f6b6-4614-8b8f-c71609916883,2
950,2b430343-0e92-4569-ae4c-625bd52e7f3e,2
951,f526dcfd-46b3-4806-9ec6-e8687828c495,5
952,a442f12b-9aad-4e25-bcaf-ce258944875e,3
953,6649d57a-e444-4067-8228-5fe690a2e06f,5
954,621eb84a-4004-48a4-a612-826e7ed176af,3
955,59db5bbc-f907-4acd-872b-0032485fc2d5,6
956,84d8503f-c2d9-4af5-999a-3fbf17153331,4
957,bae6be21-f234-4121-a9fa-35da9181f108,3
958,a9fd7579-58fc-4ca2-9b46-25462f7745b7,3
959,1c40e993-88c3-4957-b3f5-680b94141226,5
960,6b384c19-41d7-42f1-93a5-690509be5eeb,0
961,d6f6a245-026e-4ace-a567-c3e1bea5f3f6,4
962,199f3904-7a26-4ee1-93f2-5dc657793470,2
963,523c4adf-b87e-466e-8768-b4414141958c,5
964,9c89d6a8-4344-4799-b8f3-df9c36d69b28,5
965,9a7f2449-33f6-4dc7-8724-e4daf7fcdd47,6
966,073cb7b8-91ef-4a19-8c39-34a821d7cb25,2
967,5c52688c-b3ff-46e8-8a6a-28e4a20b7b0d,2
968,661ecdd8-ec50-463d-a527-e504af196650,2
969,f145fa9d-7b94-4111-97fb-f09c3c04de2e,2
970,a1446400-f1e8-4ef6-9e7b-e7c04133b42c,2
971,aaf0012d-7448-428a-843b-1d6d87321cd3,0
972,c285708c-efd6-48ef-9101-cad22880fc8d,6
973,2370bb85-5b8f-498c-90c6-3459f1a7559c,2
974,dd93db47-4cf7-4f80-b069-cad36a857db6,6
975,97df2567-a30a-423d-aebb-e7c4bfae8516,0
976,6c5e550d-bf51-4218-ba98-f56e1546c24c,2
977,bc349403-0e59-4fc1-8de8-778aedeae13e,0
978,d6f1c4c1-77ff-46a9-bb6f-a01d72c04dc4,2
979,0400c879-2bbe-45a2-9083-3e7a466824fd,3
980,7f8a4c55-0bd0-41b3-b391-563855e002e6,4
981,6cc3daa8-d58e-45d9-8aac-c381aaf76663,3
982,b28eb530-75e6-461f-9b9d-9ff04c17fe78,3
983,01448967-886b-497b-a198-6ad324346cc5,0
984,091b18b2-a0de-457f-8992-a50a1bee8e5a,6
985,0c869c56-7fc1-4763-aece-b85a1a84ddea,6
986,834733d2-25fd-444a-a6af-c24354d7d698,3
987,070116ca-df1c-4053-9225-a478809eb157,3
988,0ecc16a0-239c-4db4-a8ca-5ae0da3ef014,6
989,1eb646c7-257e-4167-a8cb-41a0b9ce5a7a,1
990,6ef11805-c4cb-4bf0-99a9-c77908596ae8,5
991,2360f788-f20e-44fb-b872-7fc986dbe686,5
992,8d7a15a7-b9e9-4368-bc84-1ef27f5281d1,2
993,09f152e6-18f9-4157-976d-c8b0d0936dc0,3
994,992609e7-5eff-4b86-b0d5-ab29bf6f8176,4
995,3f10d206-327f-4399-9a88-a964f8886c0b,0
996,e82deac1-5887-4227-b3b3-f678922fd4de,4
997,9de0f955-d2b4-41b5-af13-414a232dc522,6
998,4ad03787-cd72-4157-8b63-5c94bff80262,3
999,db96d36f-7603-45b5-94ea-a626960b8a36,3
1000,04f1d088-589d-43b7-8cad-cdf31837dc02,4
1001,79b756a5-05dc-46ab-b65a-648b3db82604,6
1002,a0f61218-e54a-4a35-968b-61a811ee4eff,6
1003,da8e6e35-1af2-4f61-a35f-4776ebe519c3,3
1004,27fd025e-9db2-45ed-bb9d-9650e9dbca42,6
1005,175dd55e-3db6-4ad3-ae2d-215bb84f3ea6,5
1006,442bf905-c583-47af-8bba-19a5852756ac,5
1007,d7ff4f3b-07d6-4db2-81e4-b6aa5d0cdc31,5
1008,14937578-949e-45e5-b669-0e6e3f9e3f77,2
1009,2f76d608-dd12-461e-ac9d-234d6ca31636,0
1010,8f74fe4c-998e-4ce6-9cb5-babaa29eab30,0
1011,570c70a7-869f-48e4-b465-5a91b6111fb4,4
1012,614dd995-83cc-4fca-a024-24805f17eba7,3
1013,1a4b6517-b48b-4d0e-92d2-d2b2427f404c,4
1014,69c05334-6f92-4df6-bdc3-2eaf9217809b,3
1015,052c4041-b29b-4b6c-965b-6b38d951a240,6
1016,7e8c7006-0504-410e-ab83-43667d068d51,4
1017,1619018a-f56a-4724-a82f-f08af74c222b,2
1018,c8e75fa7-468f-42da-848d-e29046f52cd1,3
1019,f4b4b797-0d2f-479f-83dd-a3251ec180f1,3
1020,3a1887ec-b006-4b4d-8590-ed705b3d7506,3
1021,e78f6851-05e2-4032-a119-acf19102b7eb,0
1022,82c0855a-e3c6-4e95-845f-d20dc5223833,4
1023,0470b0f6-0435-4206-93bc-179cc573c5bd,4
1024,25171cb9-296f-4b60-8287-45d3c0158079,2
1025,402d08cc-4de1-4ab9-9fb0-6b665cf62bf3,3
1026,cb8edc1d-3d3c-4e85-8fa9-5ce9b71e7680,3
1027,1cccb073-e34b-4bef-90a0-6e3f68452b83,2
1028,6059ac57-d04f-4f17-9eda-524b46ef9fc2,4
1029,2ff9dba8-8fb5-44c5-84c6-aaabf19a6c5b,2
1030,0fab86ae-ad7f-45bb-badb-2af1f8bfd26c,3
1031,3bdf2781-d5aa-4e77-886f-ff3d5d331d91,2
1032,7efa9f2f-dbe8-4762-bb65-0ce08a106060,6
1033,9479b5c7-6d33-4f70-b76c-5a4bff5448f6,3
1034,9e17912d-e640-4d58-ab1a-d0ade40ffde6,2
1035,36d03ab3-c841-4ad1-a597-dd11c4e6d533,2
1036,ccf88041-6ad8-4f8d-a869-af64043fa8b0,2
1037,038151ae-43c1-4a6f-8d6e-e5ba07d1c809,3
1038,5775d5b9-2f2f-44ce-9692-d4d1e600cdb9,0
1039,af05f672-0e40-49bd-864c-29cfd03f11dc,0
1040,976aad6e-cd1f-4c60-b97b-377683154b06,0
1041,6b1cb6a8-6934-439a-ae7d-b2da875908d6,0
1042,189bed09-12f0-4d34-a70d-5d599fd494e2,3
1043,ae14d3dd-6c18-4ed0-b845-7bd3d5c37f22,5
1044,b66740a6-276c-49e3-92ef-0f08c25987e7,3
1045,e0a39e78-60d8-4578-96cd-d7442994080e,2
1046,46dab664-45ec-4614-9500-9f26b82503e6,2
1047,78daa8cd-05dc-4c37-9d06-c2daaed8ccfe,1
1048,44d0538f-0b5b-42da-a363-3fc448215809,0
1049,43617390-1153-4903-87ba-383de79d7811,4
1050,d1ceb65f-8a3b-4f8b-a7f1-de3572486135,4
1051,94eca087-c7da-41bc-9afb-f80fb7c4515e,5
1052,e3cb28cf-e2c5-478f-8dd8-1d61b88b55ab,6
1053,af3dde7e-994f-40e9-8fe4-9c931aad6f56,0
1054,0ca3a578-aad4-4cdd-ade3-b340c56f0229,4
1055,6337a1f9-8ddc-4752-90fa-493de428b5fd,0
1056,9be50bc0-8d53-49da-af03-55582ebbc30a,0
1057,b1911528-00e6-4d9e-ad66-47d24253bbc2,0
1058,308f8829-eb57-4c2a-90f7-80707f6336f9,3
1059,58dc88c1-617d-48cc-927d-d8bac8c96dc3,2
1060,449e6de3-70b6-43a2-9a69-9ad410a36e1b,5
1061,b5aae405-53e2-43f5-b449-d698098d9839,4
1062,d0c7f8d8-304c-4d2e-a1f4-5daad5238c6c,2
1063,ee7371ff-9fce-4883-a104-4755c972df73,2
1064,d2b07e8f-987c-4654-bad1-27614231dfc4,3
1065,5f238c12-126f-4ac8-88e5-64036ec179ad,3
1066,bf7cf5c5-ecbc-44ff-b8f8-b66c1e484481,1
1067,7f791cc8-c4b0-49fe-98ea-1dcaec3ae98e,3
1068,1d36558a-3878-43c3-9c6f-457ea65c2c15,4
1069,772721ec-dd15-4d6a-8cbc-fc45c8fc75c9,4
1070,25e34983-c66a-4a10-8a39-032fe5ee9510,6
1071,61add34c-d2c3-4a3c-b25e-a36411c38de1,0
1072,8e3b1a9a-83a6-4cae-a44b-01700ddebe27,4
1073,b92b37d8-4744-4e91-b740-9e5d3065b18b,2
1074,0e8c04f2-1974-405a-9313-7fa06e084c59,6
1075,02ae91d9-d5cd-4594-b3a6-409752f790dc,4
1076,76f59949-2f63-4a01-a34e-4ddca9ce84f5,4
1077,27082393-1712-4b4b-bf01-1808ee56833b,2
1078,568657c3-1dc2-4d96-8661-f2f962bb4c62,1
1079,9f2cf619-d02f-4eb3-b8ae-54a39decf57f,3
1080,ebebe1f3-4e4e-49ef-a352-d191407a9d8d,4
1081,5554c2f8-f026-496c-98b4-1ddcd3675153,2
1082,8d6e3a1a-fc57-40a1-9da9-e08c9a334f4b,5
1083,7e6355f1-da6a-41ec-aec9-e9fe23582942,2
1084,9eff7f95-5e07-4a8c-a610-ca94d24890de,5
1085,ea7eb24c-c57b-4d88-8588-858e71833216,4
1086,1ab55a2d-72f9-4272-b283-685742a04cf5,0
1087,d2242c7d-eb46-4acc-a664-b4ee77d33854,4
1088,6d77048f-f9e1-4020-87dc-0d1a929fdde0,2
1089,a196f555-29b3-4168-9bd6-58dbb67badd9,4
1090,f6465e52-539d-4571-b531-941716777773,0
1091,8c6f14ba-be01-4734-8d87-29720bf58508,0
1092,22f49d52-bec9-4125-830d-f9612d47df95,6
1093,2aad34f5-9b09-46d3-bdf1-de16f4b8a95e,3
1094,0a1efbd7-b769-48ba-80e5-ea21622432bd,0
1095,06d023fb-38b6-4a62-a4af-512affeaea2e,4
1096,0404391a-ba3d-4456-8843-f73f6038da4e,6
1097,97f3d3a2-72cd-4247-88d5-66adf1463a26,0
1098,64092222-83d3-4e8e-967c-2d918a1d303d,2
1099,108ac906-5789-445f-a7fa-3a8b7890fb04,2
1100,bee879c7-6c86-447c-b06c-15724755456b,5
1101,bd6d68f6-87b0-4035-996c-f74c3e4a1a01,5
1102,13f1e77d-18dd-4a5e-8589-7d59facd8355,4
1103,4cdbd408-c8ac-4c4a-baac-e24ee0efab1b,5
1104,1c7d9975-2ea9-4903-b794-22d3717d9b58,0
1105,c133525d-ed99-4d95-bd99-da7006fd238d,0
1106,2c6440cc-a7dc-41c4-aba8-7761157e3f41,4
1107,209121f5-d6f8-4efe-96de-e763555d89fe,3
1108,7f63d5f4-3fd0-4a2a-8122-0814f7c716f8,0
1109,f1711389-51c7-422a-85d7-91c502fab53d,2
1110,10f5f5db-e63c-4e40-ba44-0d90fc88b823,0
1111,f5084669-fd8b-4c34-b4dd-cfd27c48767d,2
1112,fa90a982-681d-447c-9b34-d334dc26fc80,5
1113,7ffc9cf2-4e37-472d-a19e-9c75434931a0,5
1114,72dafe74-5df4-4e1b-9065-032d024289f2,3
1115,bb31f43f-c578-42b5-96f1-03ba07d39717,5
1116,c364ebae-772a-45b3-abef-955733203cc6,5
1117,1bc25a69-704d-4a0d-889b-c221a6a7ea57,4
1118,05217daa-c85e-4326-b5d0-be50d7af44ed,5
1119,ed08b4f1-9569-4b12-8128-ffd4e1f487c6,6
1120,2d50d702-cec3-4013-ba12-8c47906f6903,6
1121,b8a0755f-cc45-49bf-85b2-13c1ed959e71,3
1122,841bd691-a3eb-4240-8145-f09cf5bd703f,5
1123,564c4af9-37f6-464d-ab57-e50e5e3e6210,0
1124,53b1259d-4e13-4434-a745-e17f7b7a9e85,3
1125,5dd301d9-77c9-4ba2-be78-51bf1f581771,3
1126,fdf860ae-c2db-4a47-9141-a3f929ed775b,3
1127,e8856f94-2b90-49de-a284-45d8a8025e52,5
1128,e2ee4f70-8739-4d5b-ba58-befa50251c94,3
1129,f59c37c2-c77e-4373-b5f3-8d14ad087e32,3
1130,94db4da0-2eb0-4c41-8ebc-8a72502b989d,0
1131,2311c608-8a4e-4aa0-976c-2d6d70202c3e,1
1132,b9850fb8-e8b0-421e-98cf-7bf985c402a1,2
1133,8f911122-cac6-4538-a168-c9c229831d32,6
1134,af5d4138-f517-46e3-98ef-56a8afc32708,4
1135,e8de200e-d1a5-4f13-9ae1-1f8ad8f302b6,0
1136,64dc69a6-7431-41ae-bc2e-02bb146b8964,6
1137,869a23ba-1605-40df-8946-a47c6331d600,6
1138,e2fbd716-6847-4efb-bca8-2dddb7411f1d,3
1139,6e6af186-3d37-42ab-a67e-fd8a4ab36a6d,3
1140,ab8c525e-d502-445f-bf91-b07512773b51,2
1141,abde90f6-6f7f-4b01-a7e0-8b96ef27b4f2,6
1142,f0ce2627-229a-4ea9-bd2d-aa47573c9a16,3
1143,870d9b35-fa31-450f-b5f0-137fa2fdc832,0
1144,c5666ed0-136a-40a8-9c64-86f4f8dd2f65,6
1145,26a594b0-98a9-4be2-be48-11b09e0e8dec,5
1146,b3dcfa3d-3a7e-464a-acb2-58cb56019c34,0
1147,0f69c702-4f17-4131-81aa-3a717ba966ed,4
1148,7bff2c3b-64bd-447a-87a8-f8c5f4a18377,3
1149,2a046b62-76ee-4ae2-9a9a-9b75675b6140,3
1150,0144b9bd-fa1e-4b84-8eca-004b37f02239,3
1151,7b9fca80-d936-45ad-9f26-55a188698034,6
1152,78d22351-618c-4ae9-9578-7290a3498968,6
1153,39470ded-76e5-4302-aba0-ec61087d8bb0,0
1154,6c2a0553-01b9-4117-b38a-84a12fa41b09,4
1155,9696ca94-4744-4efd-9580-969c3a7066c7,5
1156,cf152140-08dd-4ea7-ba9d-a6280f991fad,2
1157,d9be9dcf-1182-4c19-abb2-cd173d47c682,3
1158,6bc0e587-befc-42d1-be23-77b9a5e9afb3,2
1159,99ba3015-67d6-4467-9af6-f644d288d287,0
1160,d5ae9d43-3779-4e54-9f30-e5dafe5f9137,2
1161,7962cdc3-66a7-4261-898f-0dd5e622c9a2,3
1162,94915fc2-7d2a-45db-ba86-2325452c8b27,4
1163,7bd06fd6-caf4-4953-876e-0b60540e90f5,4
1164,33c83417-7adb-49aa-ba9e-656cc8a372b7,3
1165,dbd1a6b2-dc8d-4f75-bfe7-4c93ca9ee09c,5
1166,13b6c7ef-9832-41a6-8d14-9acdd53a6b8a,4
1167,7113ac2d-be76-4e9c-ab00-96ff56b1e9dc,3
1168,55cf9090-9dfd-4fa5-8bf2-0a7b238c1507,4
1169,37e7ef05-8bd5-46e9-8a8b-018a9215ad53,4
1170,713966eb-8df0-42b2-b8d8-77e15265e67c,2
1171,466e5fa1-37b5-4cf4-86ff-c1db45681d2e,4
1172,59c0d183-5071-4ab0-b71b-de1969bd9eaf,3
1173,266a44bc-3284-4727-bf73-371ac4ac5caa,6
1174,43e4585e-0417-4886-b50b-c33fd10b8089,3
1175,73402e7c-55a4-4a99-8208-b64c29031947,0
1176,26c099f7-152f-4334-af76-164647ce8910,6
1177,f7e47829-8d01-4c71-95bd-c0281d4499bc,5
1178,38327abf-7e73-4b49-8160-7ee7e3719623,4
1179,2e96fb47-ccf5-434b-9519-6e7d47579ea5,5
1180,14e2ec4b-ecc8-4a77-90f1-60f48e9af8ab,6
1181,962607c6-b100-4a4a-aa1e-291efde0eae3,3
1182,88a66ddc-e12c-496d-818b-2fb1c10f3db9,4
1183,879cc8db-b920-48ee-a141-93a4a87a23a1,3
1184,fa370de3-d496-4b96-b0f2-f2bdb663b803,0
1185,33847ce7-7f17-43d8-80b9-df22a0e944ba,5
1186,aed4fac5-7099-4641-ad71-ba0c63c024d7,6
1187,c4ee979c-6846-473e-b57d-d13ef0ecef17,4
1188,f66beea2-8f30-438c-ac02-fb2361eb0ea1,5
1189,003002fe-4f07-4e5f-8669-f725e08bb9f4,2
1190,9f2294b2-450a-4bc8-9ec6-2550de51b83e,3
1191,2bb67f14-4e7f-4e8e-a062-d8d05c38a454,2
1192,22524272-7be8-4ea6-be48-46238d592be7,3
1193,ac42a646-b5de-4867-8c15-db627c9bdf40,0
1194,beafe280-474b-4b3f-8e57-604c0d6e2fba,0
1195,faddfd9b-9a3c-46bb-8126-423d655b37d9,4
1196,93ec10a8-beff-416f-8501-595627b2810d,3
1197,28a9cec9-22bc-44f2-8a8b-dd74cd6a9fa1,0
1198,9ad3b3b3-cd2e-48d7-931f-8b2d0ea7d8d5,2
1199,103d0857-6e85-4956-a3d0-1897d2e86b3a,6
1200,c3021edc-3850-4d36-81ea-6c88e19c52a1,2
1201,74335d78-5ef7-4215-bf38-093b28bc21cd,4
1202,82303880-c2a6-4674-a599-06890da9f916,2
1203,4294d708-5838-4408-bf86-0f8ff38995e3,3
1204,57c7b1ef-c35d-45f8-b86b-7f8da4adbe2a,5
1205,67980da8-f8d8-4f6f-8b75-693c2710472b,5
1206,a49ef646-86a6-42fa-ae1c-6666603616ff,6
1207,f024a96b-4d15-492e-a529-6a3b4cbe5435,3
1208,70ae836a-f244-4204-81f6-c8cd29432b2e,2
1209,8b605bc9-0175-4dec-bbef-11bd8d5e7b3d,5
1210,dac0c584-eb2e-46e5-b1e0-f105f8e4ae36,3
1211,54e0738d-1bfc-4064-a08a-9638b5c33aef,5
1212,37ac20ac-9e2e-43a3-8128-c5737c229636,6
1213,5f0d4144-3f97-4b8b-aa7f-d5b9b38456d8,4
1214,f0321743-504a-4d5b-9fbd-9f05eadaba7a,0
1215,03561960-b276-46d2-80e3-8f6f0cf6d806,5
1216,81a20013-6a68-48a9-a9be-8568236ec595,6
1217,f185b730-419d-4956-a6f0-76e9b6d95887,4
1218,08f48646-a4b7-45ce-a7a9-113e88bcb243,6
1219,3caba14d-ed59-415b-886f-f8f46dc6593f,2
1220,2494e4d4-e518-4586-baf4-50e6976ebc83,6
1221,d0e40e5f-a9ad-46ec-be7d-df08d17bdcf1,0
1222,b3f47aca-2d95-4417-9042-4f2993390114,6
1223,930da14e-5566-4e4c-a7cc-d3add081cd2d,3
1224,509e1a44-c6a6-4d66-8d5e-624e5152c559,5
1225,594cfb23-3c24-4428-84aa-24596148f2c2,6
1226,1b762adb-3498-47a7-a52b-b1c801f24899,3
1227,dee484de-293a-4007-a682-605590b2874f,0
1228,818abd90-c057-4942-8c05-2e925036f250,3
1229,c200212a-7211-4871-8e69-7a689e4c86b7,6
1230,f072a254-3b96-46c7-8883-ea528fa70ee2,4
1231,d74667e6-030e-4d05-aaa9-7fdca2dbb316,4
1232,a242d465-1158-493b-ac72-3251ab0bcb57,1
1233,4535f109-c1e6-463c-9c54-b6020b470063,6
1234,ec97da4a-9dd4-4e6e-8885-940678f8c0a9,5
1235,343c0734-daa3-47bb-bf46-5d1dca1bf124,3
1236,0e498934-ec04-4006-b198-4e6880e233c0,6
1237,5c3ed3bc-6fcd-427e-8f2d-d37aa559587c,3
1238,606df31b-6a77-440d-b5d3-5aff866f0a59,1
1239,3b931431-ad7c-4e1d-9b26-f2e563d708bd,4
1240,7319c8e7-256a-4a0f-8fab-382c01435487,2
1241,162dc5bd-b5c0-4230-82e8-b51563a06bb3,0
1242,3b5cce86-0ab3-44b7-b49d-269c06c202e4,2
1243,be9d3458-4308-4631-a052-b64fd5959f24,4
1244,d442711b-fd7d-44ef-a40e-c2fbc0d947e4,3
1245,2b5551aa-b3aa-4256-8e78-81edbd455b95,3
1246,d0e6020f-0a87-4faf-b1ac-27a723c9e377,6
1247,4e6f8d67-46c3-4b5b-bf07-bb571f961ae1,5
1248,306c9682-f6ab-4d52-9385-2baf0b167d73,3
1249,7086abe4-56a4-4013-abbe-4d0f6d42db21,3
1250,842a285f-2426-4b6b-ad00-2a4ecc9302a4,6
1251,3f73c8d6-574c-4425-bc6d-b869b33218c9,3
1252,daa79dbb-18d9-4cb0-a607-ff73713fed34,3
1253,c187f736-04f2-4082-82e5-b8cf42e4dbda,6
1254,ee4fa34d-3090-4dd5-8929-696a4d292cb3,3
1255,cf25ab12-9844-47ed-9f90-5c5048433e56,4
1256,439cd6c5-2bc2-44c6-9420-7140a9b33e2e,3
1257,b4329029-9493-4f4b-a64d-4f954e5f2431,4
1258,75f6e13c-3888-4c97-9e4e-77728c3d1b94,2
1259,c03b6f8e-dd63-44d0-95e8-7ad306acaca9,6
1260,536d93a7-6f35-4183-8b70-aaa8e2c4415e,3
1261,9574abfa-6da9-478e-9867-dcc21ae89ac6,0
1262,6ec30523-6499-45d8-a692-9766c6255d1f,3
1263,54b7b2d4-a76e-4611-91b8-6fa83794d941,4
1264,8d847586-d908-4998-87ef-23f7977c91b1,4
1265,a0663fe9-12cc-464f-9a4b-2e4bc1c1bebf,4
1266,d64e0d36-46fd-467f-8e7a-4dc6327d8e34,1
1267,a4b32e6d-3ef4-49ad-8c5e-a9a58247bceb,4
1268,cec1d934-9801-4c1c-8476-1c4da9c9820a,4
1269,e4bcce16-66b7-45ae-a66f-2a18e009df97,3
1270,cfc3d2b9-52cf-440a-a1e1-ddf1c3459827,4
1271,f547f31f-9a4f-48fd-8b17-2dbd90589c87,5
1272,9017c3ab-2b5c-4ed8-ae1a-8e8aba353ede,2
1273,a5633b6e-cfb5-4a2f-b8a0-1754ad373038,6
1274,78cf78b7-73fe-430f-892d-0ac4fbc102d2,0
1275,20143823-8358-4b68-a122-ed4f8e96bdbb,2
1276,10c6890c-61e0-4c03-b9b1-2cfa09ba6eb5,2
1277,2b41a3a8-f747-46d6-bdf3-3025e2155a19,4
1278,5d574893-8720-4811-92c7-872a20bd868a,0
1279,aa6134db-349e-45e9-8752-f5c17957f211,0
1280,40b2d818-3021-4ec4-b729-fc26caa1a0b9,4
1281,d16541a4-841f-4b92-972f-8e69c0cd1f30,0
1282,480ff4b5-960e-4aeb-94c1-7346f3dd2249,3
1283,7a36cf94-758c-4164-8d1d-c4875408f9a4,3
1284,b2138670-73ba-4f92-8e94-4859c7cecaf7,2
1285,0b322a70-88ad-4455-a39b-9dbc36bed540,2
1286,4721bb5d-877e-4c37-8dc1-cf86d130c7b6,2
1287,af7f2a90-65c5-48c2-aa69-26cc631cf08e,2
1288,b6259b7e-7063-48d4-bfb2-08a40a6e4f76,3
1289,71e86234-4ca5-4adc-a4b9-8a0815ece3b4,4
1290,a1ec6b5c-1245-4637-8871-a610806bf903,1
1291,a03a1b34-8f96-4ad1-9c36-0ebd417416c5,3
1292,dad7e3a7-06ff-46dd-b366-4c4cdd64356d,2
1293,aba65e77-22ba-4657-9ba2-a421f6b98178,6
1294,571ed46b-7dd4-4c14-8eac-3382d712d036,3
1295,5ad6f81b-e0ed-4f58-96db-5db68a3dffa6,0
1296,2e754825-fb3c-4b85-bc62-1f35e96ad136,3
1297,6fb68d5d-2ae3-4ed3-8067-ed5b05a8f76b,5
1298,35e834b5-c1b5-4a5f-8336-8a21f33fa157,6
1299,8f71439a-b8e6-455a-a057-63a636491a91,0
1300,40a2d4e9-dec8-404b-a41e-9b0c809a75a2,3
1301,3637cf13-c667-4bd8-a801-db1bb0fcf84e,4
1302,27118a98-8f00-4c38-9e98-26dd74d16c04,2
1303,05d33e8e-5471-4b55-a226-aab626741870,6
1304,a41cd5e8-5ed3-4ade-a333-60739e948be4,5
1305,322a096a-8600-4655-88f2-e6b58d3bea67,0
1306,450c9eee-edf6-4fc2-9176-164e8a862082,4
1307,758942f7-0efb-4898-b36b-b0fe01e3c2af,3
1308,46e26dfe-b961-4c87-bea6-24de4cc903c8,5
1309,75ea4e47-75b9-4e40-8230-f3de2e25b653,4
1310,753bf177-7782-40c0-a47c-67acac83ed7a,3
1311,7576c2f5-cfb1-4623-8e37-36aac1e029bc,6
1312,ff113b3f-ee53-4e09-842b-bafbf1b69e57,0
1313,d2ac445a-7d03-4487-a857-d662ab870746,6
1314,0262db10-7011-45bf-919d-0cbc2e4063b2,0
1315,3a96d3fc-4e17-4890-b354-aed05d6b6fa0,2
1316,1f0b7931-204c-4398-b8f5-1d1965d8bde7,0
1317,86c96760-605d-4e29-b4e5-32362fa35024,0
1318,ff7dc9bc-d46f-4d1d-adb0-e643498fdf78,0
1319,cc403ebd-6f45-4745-bf6c-70d3767c4807,2
1320,d036db20-6ba5-401d-b944-f758b63f1151,0
1321,72075d33-61d2-44ec-949c-a5de94450e97,6
1322,94fea939-9e38-4b75-b009-b66281b52f3a,0
1323,720cfdd2-e1c3-43c5-b2cc-7432da56f0ab,3
1324,f6d2ce54-80bd-4fe5-a5e5-d33ef34fe88f,4
1325,8e628a6d-bb84-4b83-9cb6-3c510befe6cd,4
1326,c2411493-b3ca-4a20-a76e-2e2cf594101f,4
1327,bbe3afda-76eb-4516-b49b-71fcc2ed2bef,5
1328,5ad596f6-cf9f-453b-b755-92639f9ae69f,6
1329,e68d83d5-5a3a-4cca-8d80-1d6b2de76d36,6
1330,4fd9cd86-d786-4f0a-a044-9b560b857ec6,3
1331,a41317a7-8d91-47dd-8cce-35f13ce6aa01,0
1332,b26eab07-c7cb-4aa8-9cd4-d2fadd1045d1,4
1333,40a5cdf4-9bc4-43ee-ba20-5a536bf9f5b0,2
1334,0329219a-d753-40bc-b520-d1465de238fc,6
1335,afaa0199-29df-400b-b459-08733b51d257,4
1336,3dc69a35-4139-42ed-b17e-ed209c4af5cd,6
1337,4b05f921-4958-4689-bc08-11be66d6787b,6
1338,506433c0-e2fd-4afa-a0e7-bb4d0b07a582,4
1339,ace0e04b-5e49-446c-a127-be731bbf1c72,3
